timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-18T15:57:15.919508,328,302,157,156,320,446,0
2026-08-18T15:57:15.919508,325,299,156,156,320,445,0
2026-08-18T15:57:15.920508,326,299,156,157,316,440,0
2026-08-18T15:57:15.923510,327,301,157,156,314,443,0
2026-08-18T15:57:15.923510,323,288,155,156,306,417,0
2026-08-18T15:57:15.924508,322,296,157,157,311,433,0
2026-08-18T15:57:15.927507,316,289,157,156,307,422,0
2026-08-18T15:57:15.927507,319,293,157,157,312,435,0
2026-08-18T15:57:15.928508,318,290,157,157,312,434,0
2026-08-18T15:57:15.931507,316,289,157,157,312,430,0
2026-08-18T15:57:15.931507,315,286,156,156,311,430,0
2026-08-18T15:57:15.932513,314,287,157,156,310,422,0
2026-08-18T15:57:15.935351,308,281,157,156,309,427,0
2026-08-18T15:57:15.936352,313,283,157,157,308,424,0
2026-08-18T15:57:15.936352,313,283,157,157,308,423,0
2026-08-18T15:57:15.939350,311,282,158,156,309,424,0
2026-08-18T15:57:15.940351,312,284,156,157,310,425,0
2026-08-18T15:57:15.940351,312,283,156,156,310,424,0
2026-08-18T15:57:15.943352,312,282,157,157,309,424,0
2026-08-18T15:57:15.944351,312,283,156,157,310,424,0
2026-08-18T15:57:15.944351,313,284,156,156,308,425,0
2026-08-18T15:57:15.947351,310,283,157,157,308,424,0
2026-08-18T15:57:15.948351,311,283,156,157,309,426,0
2026-08-18T15:57:15.949867,311,284,157,156,307,426,0
2026-08-18T15:57:15.951660,311,285,157,157,308,425,0
2026-08-18T15:57:15.952693,311,284,157,157,308,424,0
2026-08-18T15:57:15.952693,312,284,157,156,307,424,0
2026-08-18T15:57:15.956691,311,283,156,157,308,424,0
2026-08-18T15:57:15.956691,311,282,157,157,307,424,0
2026-08-18T15:57:15.957678,310,283,157,157,306,422,0
2026-08-18T15:57:15.960692,310,281,156,157,306,422,0
2026-08-18T15:57:15.961678,310,283,156,157,305,423,0
2026-08-18T15:57:15.961678,309,281,157,156,304,421,0
2026-08-18T15:57:15.964692,310,282,157,157,306,422,0
2026-08-18T15:57:15.965677,310,282,156,158,305,422,0
2026-08-18T15:57:15.966432,311,283,156,157,306,424,0
2026-08-18T15:57:15.968214,309,283,157,156,306,422,0
2026-08-18T15:57:15.969076,311,282,156,156,306,421,0
2026-08-18T15:57:15.969076,310,283,156,156,305,423,0
2026-08-18T15:57:15.972201,310,282,156,157,305,422,0
2026-08-18T15:57:15.973200,310,281,156,157,305,422,0
2026-08-18T15:57:15.973200,310,283,156,157,305,422,0
2026-08-18T15:57:15.976201,310,282,157,157,306,423,0
2026-08-18T15:57:15.977201,310,282,156,157,306,422,0
2026-08-18T15:57:15.977201,310,282,156,157,305,421,0
2026-08-18T15:57:15.980701,308,282,157,157,306,423,0
2026-08-18T15:57:15.980701,309,281,156,157,307,422,0
2026-08-18T15:57:15.980701,310,281,157,156,306,421,0
2026-08-18T15:57:15.984994,308,281,156,157,305,422,0
2026-08-18T15:57:15.984994,310,280,156,156,306,421,0
2026-08-18T15:57:15.984994,309,281,156,157,306,421,0
2026-08-18T15:57:15.989016,308,280,157,157,306,422,0
2026-08-18T15:57:15.989016,309,280,156,155,306,422,0
2026-08-18T15:57:15.990001,309,281,157,156,307,420,0
2026-08-18T15:57:15.993016,309,281,157,157,307,421,0
2026-08-18T15:57:15.993016,310,280,157,156,305,423,0
2026-08-18T15:57:15.993016,309,281,157,157,306,421,0
2026-08-18T15:57:15.997017,309,280,157,157,307,422,0
2026-08-18T15:57:15.997017,309,281,156,156,306,421,0
2026-08-18T15:57:15.998001,310,280,157,156,305,421,0
2026-08-18T15:57:16.001282,309,280,156,156,305,422,0
2026-08-18T15:57:16.001282,310,280,157,157,307,420,0
2026-08-18T15:57:16.002305,309,280,156,157,305,421,0
2026-08-18T15:57:16.005334,309,280,157,156,305,420,0
2026-08-18T15:57:16.005334,310,280,156,156,305,421,0
2026-08-18T15:57:16.006319,309,281,156,157,306,420,0
2026-08-18T15:57:16.009335,309,281,156,157,306,420,0
2026-08-18T15:57:16.009335,309,281,156,157,304,420,0
2026-08-18T15:57:16.010320,308,280,157,157,305,421,0
2026-08-18T15:57:16.013334,309,281,157,157,304,422,0
2026-08-18T15:57:16.014334,310,280,156,157,304,420,0
2026-08-18T15:57:16.014334,308,280,157,157,304,420,0
2026-08-18T15:57:16.016832,309,281,156,156,306,421,0
2026-08-18T15:57:16.017942,309,282,157,156,305,420,0
2026-08-18T15:57:16.017942,309,280,157,157,306,421,0
2026-08-18T15:57:16.021938,309,281,157,156,304,421,0
2026-08-18T15:57:16.021938,309,281,157,156,305,420,0
2026-08-18T15:57:16.022925,308,280,156,156,305,420,0
2026-08-18T15:57:16.025937,311,280,156,158,306,421,0
2026-08-18T15:57:16.025937,308,281,156,156,305,421,0
2026-08-18T15:57:16.026937,309,280,157,156,305,421,0
2026-08-18T15:57:16.029936,310,282,157,157,305,421,0
2026-08-18T15:57:16.029936,309,282,157,157,305,420,0
2026-08-18T15:57:16.030938,308,280,158,157,307,421,0
2026-08-18T15:57:16.033923,310,280,156,157,307,422,0
2026-08-18T15:57:16.034525,309,280,157,157,305,421,0
2026-08-18T15:57:16.034525,309,280,157,156,304,421,0
2026-08-18T15:57:16.037593,309,280,157,157,305,421,0
2026-08-18T15:57:16.038594,308,280,157,157,305,421,0
2026-08-18T15:57:16.039595,308,279,156,157,305,420,0
2026-08-18T15:57:16.041594,309,278,156,157,306,421,0
2026-08-18T15:57:16.042595,308,279,156,156,305,420,0
2026-08-18T15:57:16.043581,309,279,156,157,306,421,0
2026-08-18T15:57:16.045593,308,280,157,157,305,420,0
2026-08-18T15:57:16.046594,308,279,156,157,306,420,0
2026-08-18T15:57:16.046594,308,279,157,157,306,420,0
2026-08-18T15:57:16.050146,309,279,157,156,305,420,0
2026-08-18T15:57:16.050146,307,279,157,157,305,421,0
2026-08-18T15:57:16.051365,310,280,157,156,305,420,0
2026-08-18T15:57:16.054374,308,280,157,157,304,420,0
2026-08-18T15:57:16.055374,307,279,156,157,306,420,0
2026-08-18T15:57:16.055374,308,278,157,157,305,420,0
2026-08-18T15:57:16.058374,309,279,156,157,305,419,0
2026-08-18T15:57:16.059374,307,278,157,157,306,418,0
2026-08-18T15:57:16.059374,309,280,156,157,305,421,0
2026-08-18T15:57:16.062374,309,280,157,156,305,419,0
2026-08-18T15:57:16.063375,308,279,157,157,304,420,0
2026-08-18T15:57:16.063375,307,277,156,156,305,420,0
2026-08-18T15:57:16.066937,309,281,157,156,304,420,0
2026-08-18T15:57:16.066937,307,279,156,157,305,419,0
2026-08-18T15:57:16.068068,310,280,157,156,304,419,0
2026-08-18T15:57:16.071076,307,280,157,156,305,419,0
2026-08-18T15:57:16.071076,308,279,156,157,305,420,0
2026-08-18T15:57:16.072079,307,278,156,157,305,420,0
2026-08-18T15:57:16.075078,307,280,157,157,305,419,0
2026-08-18T15:57:16.075078,306,279,157,157,304,419,0
2026-08-18T15:57:16.076077,309,280,157,156,305,420,0
2026-08-18T15:57:16.079077,307,280,157,157,304,420,0
2026-08-18T15:57:16.079077,308,279,157,158,304,420,0
2026-08-18T15:57:16.080064,308,279,156,156,305,420,0
2026-08-18T15:57:16.083065,309,281,157,156,304,419,0
2026-08-18T15:57:16.083906,306,279,156,156,305,420,0
2026-08-18T15:57:16.083906,308,281,157,156,305,420,0
2026-08-18T15:57:16.086747,308,280,157,157,304,420,0
2026-08-18T15:57:16.087735,308,278,157,158,305,421,0
2026-08-18T15:57:16.088722,308,279,157,157,305,420,0
2026-08-18T15:57:16.091735,308,281,157,156,304,420,0
2026-08-18T15:57:16.091735,308,279,157,157,306,420,0
2026-08-18T15:57:16.092721,308,281,157,156,306,420,0
2026-08-18T15:57:16.095734,308,280,157,157,305,421,0
2026-08-18T15:57:16.095734,308,280,157,158,304,420,0
2026-08-18T15:57:16.096722,308,280,156,157,306,420,0
2026-08-18T15:57:16.099821,309,281,157,156,305,420,0
2026-08-18T15:57:16.100755,308,280,156,156,306,420,0
2026-08-18T15:57:16.100755,309,281,156,156,305,419,0
2026-08-18T15:57:16.102943,308,282,157,156,305,420,0
2026-08-18T15:57:16.104306,308,280,157,157,305,420,0
2026-08-18T15:57:16.104306,308,281,157,156,306,421,0
2026-08-18T15:57:16.107844,307,281,158,157,305,421,0
2026-08-18T15:57:16.107844,309,280,157,157,306,420,0
2026-08-18T15:57:16.108982,309,282,157,157,305,419,0
2026-08-18T15:57:16.112194,308,280,157,157,305,420,0
2026-08-18T15:57:16.112194,308,279,157,157,305,421,0
2026-08-18T15:57:16.112706,308,281,157,157,306,420,0
2026-08-18T15:57:16.116409,307,281,157,156,305,421,0
2026-08-18T15:57:16.116409,308,279,156,157,306,422,0
2026-08-18T15:57:16.117314,307,281,157,156,306,420,0
2026-08-18T15:57:16.119940,307,281,157,157,305,420,0
2026-08-18T15:57:16.120449,307,279,157,156,306,421,0
2026-08-18T15:57:16.120449,308,281,157,156,305,420,0
2026-08-18T15:57:16.123461,308,281,157,157,306,421,0
2026-08-18T15:57:16.124463,308,280,156,157,306,421,0
2026-08-18T15:57:16.125464,307,281,157,157,305,421,0
2026-08-18T15:57:16.127473,308,281,157,156,306,421,0
2026-08-18T15:57:16.128460,308,280,157,156,305,421,0
2026-08-18T15:57:16.128460,310,282,157,156,305,421,0
2026-08-18T15:57:16.131152,307,281,157,157,305,419,0
2026-08-18T15:57:16.132613,308,280,157,156,305,421,0
2026-08-18T15:57:16.133013,309,281,157,157,306,421,0
2026-08-18T15:57:16.136283,308,280,157,156,305,421,0
2026-08-18T15:57:16.136283,309,280,156,156,305,421,0
2026-08-18T15:57:16.137266,309,281,157,156,305,421,0
2026-08-18T15:57:16.140281,307,281,157,157,305,419,0
2026-08-18T15:57:16.140281,308,280,156,156,305,422,0
2026-08-18T15:57:16.141282,307,281,157,157,305,420,0
2026-08-18T15:57:16.144281,307,281,157,156,305,419,0
2026-08-18T15:57:16.145281,309,281,156,157,306,421,0
2026-08-18T15:57:16.145281,308,281,157,156,305,421,0
2026-08-18T15:57:16.148281,307,280,156,157,305,420,0
2026-08-18T15:57:16.149270,309,280,157,156,304,419,0
2026-08-18T15:57:16.149737,309,281,157,157,306,420,0
2026-08-18T15:57:16.153034,308,281,156,157,304,421,0
2026-08-18T15:57:16.153034,309,281,157,156,305,421,0
2026-08-18T15:57:16.153034,309,281,157,157,306,420,0
2026-08-18T15:57:16.156831,308,281,156,157,305,421,0
2026-08-18T15:57:16.156831,309,280,157,157,306,421,0
2026-08-18T15:57:16.157744,308,281,157,157,306,422,0
2026-08-18T15:57:16.160806,309,280,157,157,307,421,0
2026-08-18T15:57:16.160806,309,280,156,157,307,423,0
2026-08-18T15:57:16.161774,309,282,157,157,307,421,0
2026-08-18T15:57:16.164786,309,280,156,157,308,423,0
2026-08-18T15:57:16.165772,310,281,156,158,309,423,0
2026-08-18T15:57:16.165772,310,283,157,156,308,422,0
2026-08-18T15:57:16.168534,310,283,157,157,308,424,0
2026-08-18T15:57:16.169582,310,282,156,157,307,422,0
2026-08-18T15:57:16.169582,311,283,157,156,307,423,0
2026-08-18T15:57:16.172565,310,282,157,157,308,423,0
2026-08-18T15:57:16.173565,311,281,156,156,306,421,0
2026-08-18T15:57:16.173565,309,283,157,157,306,422,0
2026-08-18T15:57:16.177565,309,282,156,156,307,422,0
2026-08-18T15:57:16.177565,309,282,156,157,306,422,0
2026-08-18T15:57:16.177565,310,283,157,157,306,422,0
2026-08-18T15:57:16.181566,310,281,156,157,306,422,0
2026-08-18T15:57:16.181566,310,281,156,157,307,423,0
2026-08-18T15:57:16.181566,309,282,157,157,306,422,0
2026-08-18T15:57:16.185156,310,281,156,157,306,421,0
2026-08-18T15:57:16.186157,311,281,157,156,305,422,0
2026-08-18T15:57:16.186157,309,281,157,157,305,421,0
2026-08-18T15:57:16.189156,310,280,157,157,305,421,0
2026-08-18T15:57:16.190156,309,282,156,155,305,420,0
2026-08-18T15:57:16.190156,309,282,157,157,305,421,0
2026-08-18T15:57:16.193157,309,282,157,156,303,422,0
2026-08-18T15:57:16.194157,309,283,157,156,303,421,0
2026-08-18T15:57:16.194157,309,282,157,156,304,420,0
2026-08-18T15:57:16.197156,308,281,157,156,304,421,0
2026-08-18T15:57:16.198157,308,280,156,155,303,421,0
2026-08-18T15:57:16.198157,308,280,157,157,304,419,0
2026-08-18T15:57:16.201521,308,279,156,157,305,419,0
2026-08-18T15:57:16.202552,307,280,157,156,302,417,0
2026-08-18T15:57:16.202552,306,280,157,157,302,416,0
2026-08-18T15:57:16.205552,307,280,156,157,302,418,0
2026-08-18T15:57:16.206551,307,279,157,156,301,416,0
2026-08-18T15:57:16.206551,306,278,157,158,303,416,0
2026-08-18T15:57:16.209551,307,277,157,158,302,416,0
2026-08-18T15:57:16.210536,307,280,157,156,301,416,0
2026-08-18T15:57:16.210536,304,277,156,157,301,415,0
2026-08-18T15:57:16.213551,306,277,156,156,300,416,0
2026-08-18T15:57:16.214551,307,277,156,156,302,415,0
2026-08-18T15:57:16.214551,305,276,156,157,301,414,0
2026-08-18T15:57:16.218519,305,276,156,155,301,415,0
2026-08-18T15:57:16.219027,305,278,156,156,300,412,0
2026-08-18T15:57:16.220542,303,277,157,156,301,416,0
2026-08-18T15:57:16.222544,306,277,156,156,301,416,0
2026-08-18T15:57:16.222544,306,279,156,156,301,415,0
2026-08-18T15:57:16.226253,305,278,156,157,300,415,0
2026-08-18T15:57:16.227265,306,276,156,157,300,415,0
2026-08-18T15:57:16.228648,305,279,157,156,298,413,0
2026-08-18T15:57:16.229655,302,274,156,156,297,409,0
2026-08-18T15:57:16.229655,302,274,156,157,295,407,0
2026-08-18T15:57:16.231033,302,274,156,157,295,408,0
2026-08-18T15:57:16.232448,301,272,156,156,296,409,0
2026-08-18T15:57:16.234313,301,272,156,156,296,407,0
2026-08-18T15:57:16.234313,301,273,156,157,297,406,0
2026-08-18T15:57:16.235635,299,271,157,157,296,405,0
2026-08-18T15:57:16.238689,299,264,156,155,294,404,0
2026-08-18T15:57:16.241641,299,270,156,156,294,404,0
2026-08-18T15:57:16.242640,298,268,156,157,293,402,0
2026-08-18T15:57:16.242640,299,269,156,156,293,401,0
2026-08-18T15:57:16.242640,296,269,156,156,293,402,0
2026-08-18T15:57:16.243655,296,267,157,156,292,402,0
2026-08-18T15:57:16.246654,299,269,157,156,293,404,0
2026-08-18T15:57:16.247655,299,270,156,156,294,404,0
2026-08-18T15:57:16.247655,300,271,156,157,295,405,0
2026-08-18T15:57:16.251136,299,271,157,156,294,405,0
2026-08-18T15:57:16.251136,298,270,157,156,295,404,0
2026-08-18T15:57:16.252115,297,270,156,156,293,404,0
2026-08-18T15:57:16.255130,299,270,156,156,294,404,0
2026-08-18T15:57:16.255130,298,270,157,157,294,404,0
2026-08-18T15:57:16.256466,300,270,156,157,294,404,0
2026-08-18T15:57:16.258820,298,270,157,156,292,403,0
2026-08-18T15:57:16.258820,296,271,156,156,290,401,0
2026-08-18T15:57:16.260079,296,269,157,156,292,400,0
2026-08-18T15:57:16.263397,296,269,157,156,290,400,0
2026-08-18T15:57:16.263397,295,268,157,157,290,401,0
2026-08-18T15:57:16.264382,297,268,156,157,290,399,0
2026-08-18T15:57:16.267539,296,268,157,156,290,399,0
2026-08-18T15:57:16.267539,295,269,156,157,291,399,0
2026-08-18T15:57:16.267539,294,268,156,157,290,399,0
2026-08-18T15:57:16.271534,294,267,156,157,289,398,0
2026-08-18T15:57:16.271534,294,266,156,156,288,398,0
2026-08-18T15:57:16.271534,293,267,156,156,288,396,0
2026-08-18T15:57:16.275534,294,268,156,157,288,397,0
2026-08-18T15:57:16.275534,291,264,157,157,288,394,0
2026-08-18T15:57:16.275534,291,263,157,156,288,396,0
2026-08-18T15:57:16.279536,293,266,157,156,287,395,0
2026-08-18T15:57:16.280521,293,262,156,156,287,393,0
2026-08-18T15:57:16.280521,294,266,157,156,288,397,0
2026-08-18T15:57:16.283865,291,264,157,157,287,396,0
2026-08-18T15:57:16.283865,293,265,156,156,288,396,0
2026-08-18T15:57:16.283865,292,265,156,156,287,396,0
2026-08-18T15:57:16.287953,294,267,158,157,288,396,0
2026-08-18T15:57:16.287953,292,264,156,157,289,397,0
2026-08-18T15:57:16.288953,293,267,156,156,288,396,0
2026-08-18T15:57:16.291952,294,267,157,157,287,397,0
2026-08-18T15:57:16.291952,293,266,156,157,288,398,0
2026-08-18T15:57:16.292953,293,267,156,157,289,396,0
2026-08-18T15:57:16.295942,294,269,157,156,288,396,0
2026-08-18T15:57:16.296956,293,267,158,157,288,398,0
2026-08-18T15:57:16.296956,293,267,156,157,288,397,0
2026-08-18T15:57:16.300273,294,269,157,157,288,396,0
2026-08-18T15:57:16.300273,293,266,157,157,288,397,0
2026-08-18T15:57:16.301355,292,267,157,157,288,397,0
2026-08-18T15:57:16.304347,294,268,157,156,288,396,0
2026-08-18T15:57:16.304347,294,266,157,157,289,396,0
2026-08-18T15:57:16.305347,293,267,157,157,287,396,0
2026-08-18T15:57:16.308347,293,268,156,156,288,398,0
2026-08-18T15:57:16.308347,293,267,157,157,289,397,0
2026-08-18T15:57:16.309347,294,267,157,157,288,396,0
2026-08-18T15:57:16.312347,294,269,157,157,288,396,0
2026-08-18T15:57:16.313348,293,267,157,156,288,398,0
2026-08-18T15:57:16.313348,295,268,157,157,287,397,0
2026-08-18T15:57:16.316786,293,267,156,157,288,398,0
2026-08-18T15:57:16.316786,293,266,158,157,288,397,0
2026-08-18T15:57:16.317970,293,266,157,157,289,397,0
2026-08-18T15:57:16.320982,294,268,157,156,288,396,0
2026-08-18T15:57:16.320982,293,265,158,156,288,398,0
2026-08-18T15:57:16.321982,293,267,157,157,288,398,0
2026-08-18T15:57:16.324981,293,267,156,157,288,397,0
2026-08-18T15:57:16.324981,294,266,157,157,288,396,0
2026-08-18T15:57:16.325983,294,266,157,156,287,396,0
2026-08-18T15:57:16.328982,293,267,157,156,287,396,0
2026-08-18T15:57:16.328982,293,266,157,157,288,396,0
2026-08-18T15:57:16.329982,294,267,156,157,287,396,0
2026-08-18T15:57:16.333230,292,267,156,157,288,397,0
2026-08-18T15:57:16.333230,293,268,156,156,289,397,0
2026-08-18T15:57:16.333230,295,266,156,157,288,396,0
2026-08-18T15:57:16.337335,294,268,157,156,288,395,0
2026-08-18T15:57:16.337335,294,266,157,156,288,397,0
2026-08-18T15:57:16.338320,295,266,157,156,287,397,0
2026-08-18T15:57:16.341333,293,267,156,157,288,397,0
2026-08-18T15:57:16.341333,294,266,157,156,287,397,0
2026-08-18T15:57:16.342336,294,267,156,156,288,396,0
2026-08-18T15:57:16.345333,294,267,156,156,288,396,0
2026-08-18T15:57:16.345333,293,266,157,156,288,396,0
2026-08-18T15:57:16.346320,294,268,156,156,289,396,0
2026-08-18T15:57:16.349321,293,266,157,156,288,396,0
2026-08-18T15:57:16.350443,294,267,156,156,288,397,0
2026-08-18T15:57:16.350950,294,267,156,156,288,397,0
2026-08-18T15:57:16.352975,293,268,157,156,289,397,0
2026-08-18T15:57:16.353974,295,267,157,156,289,399,0
2026-08-18T15:57:16.353974,295,268,156,157,288,398,0
2026-08-18T15:57:16.356973,293,267,157,157,289,397,0
2026-08-18T15:57:16.357974,295,267,157,156,288,397,0
2026-08-18T15:57:16.357974,293,268,157,157,287,396,0
2026-08-18T15:57:16.360974,292,267,157,156,288,397,0
2026-08-18T15:57:16.361974,294,268,156,156,288,396,0
2026-08-18T15:57:16.361974,293,269,157,157,289,397,0
2026-08-18T15:57:16.365966,293,267,157,157,289,397,0
2026-08-18T15:57:16.366395,295,267,157,156,289,397,0
2026-08-18T15:57:16.366862,293,268,156,157,288,397,0
2026-08-18T15:57:16.370040,293,268,156,157,288,397,0
2026-08-18T15:57:16.370040,295,267,156,156,288,397,0
2026-08-18T15:57:16.371028,294,268,157,156,288,397,0
2026-08-18T15:57:16.374026,293,267,157,156,289,397,0
2026-08-18T15:57:16.374026,295,266,156,155,288,397,0
2026-08-18T15:57:16.375025,296,267,157,156,287,399,0
2026-08-18T15:57:16.378024,294,267,157,156,290,398,0
2026-08-18T15:57:16.378024,295,267,156,156,290,397,0
2026-08-18T15:57:16.379024,293,267,157,157,288,398,0
2026-08-18T15:57:16.379024,294,266,156,157,289,397,0
2026-08-18T15:57:16.382024,294,266,156,156,288,397,0
2026-08-18T15:57:16.383031,295,268,156,156,289,397,0
2026-08-18T15:57:16.383693,294,266,157,156,289,398,0
2026-08-18T15:57:16.385817,294,267,156,156,289,398,0
2026-08-18T15:57:16.386779,294,267,157,157,287,397,0
2026-08-18T15:57:16.387777,293,266,158,157,288,397,0
2026-08-18T15:57:16.389796,295,265,156,156,288,397,0
2026-08-18T15:57:16.390796,294,268,156,156,288,397,0
2026-08-18T15:57:16.391779,294,268,157,157,289,397,0
2026-08-18T15:57:16.393797,296,268,157,157,289,397,0
2026-08-18T15:57:16.394791,294,268,156,156,288,397,0
2026-08-18T15:57:16.394791,294,266,157,157,289,398,0
2026-08-18T15:57:16.398853,294,267,157,156,288,397,0
2026-08-18T15:57:16.399708,293,267,157,156,289,397,0
2026-08-18T15:57:16.399708,294,266,157,157,289,398,0
2026-08-18T15:57:16.402096,293,266,156,158,288,396,0
2026-08-18T15:57:16.402931,292,267,157,157,289,396,0
2026-08-18T15:57:16.402931,293,267,157,156,289,398,0
2026-08-18T15:57:16.406616,293,267,157,156,288,397,0
2026-08-18T15:57:16.406616,294,266,158,157,288,397,0
2026-08-18T15:57:16.407631,293,266,157,157,289,398,0
2026-08-18T15:57:16.410631,294,266,156,157,289,397,0
2026-08-18T15:57:16.410631,293,267,157,156,288,397,0
2026-08-18T15:57:16.411631,294,266,156,156,289,398,0
2026-08-18T15:57:16.414631,294,267,157,156,289,397,0
2026-08-18T15:57:16.414631,294,266,157,157,288,398,0
2026-08-18T15:57:16.415633,292,266,157,156,288,396,0
2026-08-18T15:57:16.418452,293,267,157,157,288,397,0
2026-08-18T15:57:16.419452,294,266,158,157,288,396,0
2026-08-18T15:57:16.419452,294,266,156,157,288,397,0
2026-08-18T15:57:16.422451,293,268,157,157,289,397,0
2026-08-18T15:57:16.423451,293,266,156,157,288,397,0
2026-08-18T15:57:16.423451,292,266,157,157,288,397,0
2026-08-18T15:57:16.427452,294,267,156,156,288,397,0
2026-08-18T15:57:16.427452,292,267,157,157,288,396,0
2026-08-18T15:57:16.427452,293,267,157,156,288,398,0
2026-08-18T15:57:16.431451,294,268,158,157,288,397,0
2026-08-18T15:57:16.431451,293,267,157,157,289,397,0
2026-08-18T15:57:16.431451,292,266,157,157,289,396,0
2026-08-18T15:57:16.435295,293,267,157,156,288,397,0
2026-08-18T15:57:16.435295,291,267,157,157,288,398,0
2026-08-18T15:57:16.436292,294,266,158,157,288,397,0
2026-08-18T15:57:16.439291,292,268,157,157,288,397,0
2026-08-18T15:57:16.439291,293,266,157,157,288,397,0
2026-08-18T15:57:16.440277,293,266,156,156,288,398,0
2026-08-18T15:57:16.443291,293,267,157,156,288,396,0
2026-08-18T15:57:16.444292,292,267,157,157,288,396,0
2026-08-18T15:57:16.444292,293,266,156,157,289,397,0
2026-08-18T15:57:16.447291,293,268,158,157,288,396,0
2026-08-18T15:57:16.448292,293,268,158,157,289,398,0
2026-08-18T15:57:16.448292,293,267,156,157,289,397,0
2026-08-18T15:57:16.451387,294,267,157,156,288,398,0
2026-08-18T15:57:16.452436,293,267,156,157,288,396,0
2026-08-18T15:57:16.452436,294,268,156,156,288,396,0
2026-08-18T15:57:16.455419,292,267,156,156,288,397,0
2026-08-18T15:57:16.456420,293,266,157,157,288,398,0
2026-08-18T15:57:16.456420,294,267,157,156,288,396,0
2026-08-18T15:57:16.459420,292,267,157,157,288,397,0
2026-08-18T15:57:16.460420,294,267,157,157,289,396,0
2026-08-18T15:57:16.460420,294,267,157,157,288,396,0
2026-08-18T15:57:16.463406,293,268,157,157,288,396,0
2026-08-18T15:57:16.464420,293,266,156,157,289,396,0
2026-08-18T15:57:16.464420,294,267,156,157,288,397,0
2026-08-18T15:57:16.468093,294,267,157,156,288,396,0
2026-08-18T15:57:16.469089,294,268,157,157,287,397,0
2026-08-18T15:57:16.469089,293,269,157,157,289,397,0
2026-08-18T15:57:16.472088,293,269,157,156,288,397,0
2026-08-18T15:57:16.473088,294,267,156,157,288,397,0
2026-08-18T15:57:16.473088,294,269,156,156,289,399,0
2026-08-18T15:57:16.476087,294,268,156,157,288,396,0
2026-08-18T15:57:16.477088,293,266,158,158,289,396,0
2026-08-18T15:57:16.477088,294,269,157,156,288,398,0
2026-08-18T15:57:16.480087,294,267,156,157,288,398,0
2026-08-18T15:57:16.481087,294,267,156,157,289,398,0
2026-08-18T15:57:16.481087,295,268,156,156,290,399,0
2026-08-18T15:57:16.484515,295,267,157,156,290,397,0
2026-08-18T15:57:16.484515,295,266,157,157,289,397,0
2026-08-18T15:57:16.485531,295,269,157,156,289,398,0
2026-08-18T15:57:16.488544,294,268,156,157,289,398,0
2026-08-18T15:57:16.488544,294,266,157,157,289,398,0
2026-08-18T15:57:16.489528,295,269,157,156,289,399,0
2026-08-18T15:57:16.492544,294,267,157,156,289,398,0
2026-08-18T15:57:16.492544,294,267,156,158,289,398,0
2026-08-18T15:57:16.493528,294,269,157,156,289,397,0
2026-08-18T15:57:16.496544,293,267,157,156,288,399,0
2026-08-18T15:57:16.496544,295,267,157,156,288,397,0
2026-08-18T15:57:16.497545,293,269,157,156,289,397,0
2026-08-18T15:57:16.500108,295,268,156,157,288,397,0
2026-08-18T15:57:16.501298,294,266,156,156,289,397,0
2026-08-18T15:57:16.501298,293,269,157,156,289,397,0
2026-08-18T15:57:16.505330,294,266,157,157,288,397,0
2026-08-18T15:57:16.505330,293,266,157,157,289,397,0
2026-08-18T15:57:16.505330,295,269,157,156,290,399,0
2026-08-18T15:57:16.509329,295,268,157,156,289,397,0
2026-08-18T15:57:16.509329,294,266,157,157,288,398,0
2026-08-18T15:57:16.510316,295,268,157,156,288,398,0
2026-08-18T15:57:16.513329,294,267,157,157,289,397,0
2026-08-18T15:57:16.513329,294,267,157,156,289,399,0
2026-08-18T15:57:16.514317,294,267,157,156,289,397,0
2026-08-18T15:57:16.516958,293,267,157,157,288,396,0
2026-08-18T15:57:16.516958,293,266,156,156,288,398,0
2026-08-18T15:57:16.518176,294,268,157,157,288,397,0
2026-08-18T15:57:16.520702,292,267,157,157,288,397,0
2026-08-18T15:57:16.521704,293,266,156,157,289,397,0
2026-08-18T15:57:16.522688,295,268,156,157,287,396,0
2026-08-18T15:57:16.525701,293,267,157,157,287,396,0
2026-08-18T15:57:16.525701,294,265,156,157,288,396,0
2026-08-18T15:57:16.526701,294,268,157,156,287,397,0
2026-08-18T15:57:16.529702,292,266,157,156,288,396,0
2026-08-18T15:57:16.529702,293,266,156,157,287,396,0
2026-08-18T15:57:16.529702,294,268,156,157,287,396,0
2026-08-18T15:57:16.533421,293,268,157,156,287,396,0
2026-08-18T15:57:16.533421,293,265,156,156,287,397,0
2026-08-18T15:57:16.534517,293,267,157,156,288,396,0
2026-08-18T15:57:16.537515,292,267,157,157,287,396,0
2026-08-18T15:57:16.537515,293,267,156,157,288,396,0
2026-08-18T15:57:16.538516,293,267,157,157,286,395,0
2026-08-18T15:57:16.541515,293,266,157,157,286,396,0
2026-08-18T15:57:16.542515,294,267,156,157,286,396,0
2026-08-18T15:57:16.542515,293,266,157,157,288,396,0
2026-08-18T15:57:16.545515,293,266,157,157,286,395,0
2026-08-18T15:57:16.546515,292,265,157,157,285,394,0
2026-08-18T15:57:16.546515,292,267,157,156,287,395,0
2026-08-18T15:57:16.550086,292,265,158,157,288,396,0
2026-08-18T15:57:16.550086,293,266,157,156,287,395,0
